"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='18' and transact.period='11'","30724   ","A.H. HATCHER INC.     ","181181      ","N"," 83951   ","1108021031006020-329-8200","OPEN PO FOR HAULING/RE","       0.00","       125.00","52512   ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","30724   ","A.H. HATCHER INC.     ","181991      ","N"," 84107   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","        55.50","52632   ","P","05/10/18","APAM0501"
"transact.yr='18' and transact.period='11'","30724   ","A.H. HATCHER INC.     ","181991      ","N"," 84107   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","        99.75","52633   ","P","05/10/18","APAM0501"
"transact.yr='18' and transact.period='11'","30724   ","A.H. HATCHER INC.     ","181991      ","N"," 84334   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","        99.75","52796   ","P","05/17/18","APAM0508"
"transact.yr='18' and transact.period='11'","30724   ","A.H. HATCHER INC.     ","181991      ","N"," 84334   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","       222.00","52797   ","P","05/17/18","APAM0508"
"transact.yr='18' and transact.period='11'","30724   ","A.H. HATCHER INC.     ","180265      ","N"," 84334   ","1108021031006000-408-3700","TRAILER RENTAL #2 FOR ","       0.00","       125.00","52983   ","P","05/17/18","APAM0511"
"transact.yr='18' and transact.period='11'","30724   ","A.H. HATCHER INC.     ","181991      ","N"," 84524   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","       148.00","52959   ","P","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","30724   ","A.H. HATCHER INC.     ","180265      ","N"," 84735   ","1108021031006000-408-3700","TRAILER RENTAL #1 FOR ","       0.00","       125.00","53177   ","P","05/31/18","APAM0523"
"transact.yr='18' and transact.period='11'","30724   ","A.H. HATCHER INC.     ","180265      ","N"," 84735   ","1108021031006000-408-3700","TRAILER RENTAL #3 FOR ","       0.00","       125.00","53178   ","P","05/31/18","APAM0523"
"transact.yr='18' and transact.period='11'","101559  ","AAPT                  ","0           ","N"," 84041   ","1108020501009999-499-2300","100430 HEYES, DEBORAH ","       0.00","       405.00","2018SUMM"," ","05/10/18","APAM0503"
"transact.yr='18' and transact.period='11'","101559  ","AAPT                  ","0           ","N"," 84041   ","1108020501009999-499-2300","122305 HANNERS, GRACE ","       0.00","       405.00","2018SUMM"," ","05/10/18","APAM0503"
"transact.yr='18' and transact.period='11'","115     ","AASPA                 ","186673      ","N","         ","1108020123001035-499-2100","YEARLY MEMBERSHIP - L.","","","        ","F","        ","MB051018"
"transact.yr='18' and transact.period='11'","115     ","AASPA                 ","186668      ","N"," 84270   ","1108020123001035-499-2100","YEARLY MEMBERSHIP - L.","       0.00","       195.00","LHMEMBER","F","05/17/18","APAM0511"
"transact.yr='18' and transact.period='11'","109     ","ABC SUPPLY CO. INC.   ","185793      ","N"," 84660   ","1108021199991280-329-7300","BLANKET PURCHASE ORDER","       0.00","       645.82","69877014","P","05/31/18","APAM0524"
"transact.yr='18' and transact.period='11'","185     ","ABS COMPLETE PRINTING ","181952      ","N","         ","1131420401009999-329-2200","200 PADS OF TARDY TO CL","","","        ","F","        ","KM0509"
"transact.yr='18' and transact.period='11'","185     ","ABS COMPLETE PRINTING ","186549      ","N"," 84451   ","1131420401009999-329-2200","6 BOXES OF LETTERHEAD ","       0.00","       231.00","124468  ","F","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","100521  ","ACADEMIC LEARNING COMP","183467      ","N"," 83894   ","1108020401009999-329-2220","CCAVE-E-INDO VELZAQUEZ","       0.00","        13.98","14459   ","F","05/03/18","APAM0427"
"transact.yr='18' and transact.period='11'","100521  ","ACADEMIC LEARNING COMP","183467      ","N"," 83894   ","1108020401009999-329-2220","INDO 3-5L VELAZQUEZ IN","       0.00","         4.98","14459   ","F","05/03/18","APAM0427"
"transact.yr='18' and transact.period='11'","100521  ","ACADEMIC LEARNING COMP","183467      ","N"," 83894   ","1108020401009999-329-2220","9780781812351 MODERN I","       0.00","        19.95","14459   ","F","05/03/18","APAM0427"
"transact.yr='18' and transact.period='11'","100521  ","ACADEMIC LEARNING COMP","183467      ","N"," 83894   ","1108020401009999-329-2220","INDO 3-5S VELAZQUEZ IN","       0.00","         4.98","14459   ","F","05/03/18","APAM0427"
"transact.yr='18' and transact.period='11'","1876    ","ACADEMY OF NUTRITION &","0           ","N"," 83895   ","5531821399991045-499-2300","                      ","       0.00","        28.08","2018    "," ","05/03/18","APBL0427"
"transact.yr='18' and transact.period='11'","1876    ","ACADEMY OF NUTRITION &","0           ","N"," 83895   ","5511321399991045-499-2300","                      ","       0.00","        32.76","2018    "," ","05/03/18","APBL0427"
"transact.yr='18' and transact.period='11'","1876    ","ACADEMY OF NUTRITION &","0           ","N"," 83895   ","5531421399991045-499-2300","                      ","       0.00","        42.12","2018    "," ","05/03/18","APBL0427"
"transact.yr='18' and transact.period='11'","1876    ","ACADEMY OF NUTRITION &","0           ","N"," 83895   ","5521321399991045-499-2300","                      ","       0.00","        46.80","2018    "," ","05/03/18","APBL0427"
"transact.yr='18' and transact.period='11'","1876    ","ACADEMY OF NUTRITION &","0           ","N"," 83895   ","5511621399991045-499-2300","                      ","       0.00","        16.38","2018    "," ","05/03/18","APBL0427"
"transact.yr='18' and transact.period='11'","1876    ","ACADEMY OF NUTRITION &","0           ","N"," 83895   ","5521621399991045-499-2300","                      ","       0.00","        18.72","2018    "," ","05/03/18","APBL0427"
"transact.yr='18' and transact.period='11'","1876    ","ACADEMY OF NUTRITION &","0           ","N"," 83895   ","5511121399991045-499-2300","                      ","       0.00","        23.40","2018    "," ","05/03/18","APBL0427"
"transact.yr='18' and transact.period='11'","1876    ","ACADEMY OF NUTRITION &","0           ","N"," 83895   ","5521721399991045-499-2300","                      ","       0.00","        25.74","2018    "," ","05/03/18","APBL0427"
"transact.yr='18' and transact.period='11'","261     ","ACE EDUCATIONAL SUPPLI","186485      ","N"," 84452   ","1131820604001300-329-2100","PAC74170, BLANK FLASH ","       0.00","        15.89","2236665 ","F","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","261     ","ACE EDUCATIONAL SUPPLI","186485      ","N"," 84452   ","1131820604001300-329-2100","ITEM NUMBER TCR77276, ","       0.00","         4.69","2236665 ","F","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","261     ","ACE EDUCATIONAL SUPPLI","186485      ","N"," 84452   ","1131820604001300-329-2100","ITEM NUMBER TCR77278, ","       0.00","         4.69","2236665 ","F","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","261     ","ACE EDUCATIONAL SUPPLI","186485      ","N"," 84452   ","1131820604001300-329-2100","ITEM NUMBER TCR77277, ","       0.00","         4.69","2236665 ","F","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","261     ","ACE EDUCATIONAL SUPPLI","186485      ","N"," 84452   ","1131820604001300-329-2100","ITEM NUMBER CHL47860, ","       0.00","        29.95","2236665 ","F","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","261     ","ACE EDUCATIONAL SUPPLI","186485      ","N"," 84452   ","1131820604001300-329-2100","ITEM NUMBER SAN30072, ","       0.00","        49.38","2236665 ","F","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","261     ","ACE EDUCATIONAL SUPPLI","186485      ","N"," 84452   ","1131820604001300-329-2100","ITEM NUMBER SAN30001, ","       0.00","        20.90","2236665 ","F","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","261     ","ACE EDUCATIONAL SUPPLI","186485      ","N"," 84452   ","1131820604001300-329-2100","ITEM NUMBER EPIE153, P","       0.00","         9.87","2236665 ","F","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","261     ","ACE EDUCATIONAL SUPPLI","0           ","N"," 84452   ","1131820604001300-329-2100","DISCOUNT PO 186485    ","       0.00","       -46.22","2236665 "," ","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","101033  ","AD ASTRA INC.         ","184071      ","N"," 83896   ","1108020616001350-209-0460","ENCUMBER FUNDS TO AD A","       0.00","        96.00","49173   ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","514     ","DIANA C ADAMS         ","0           ","N"," 84042   ","1208021499994010-499-2300","                      ","       0.00","        97.81","0408-041"," ","05/10/18","APAM0507"
"transact.yr='18' and transact.period='11'","514     ","DIANA C ADAMS         ","0           ","N"," 84042   ","1208021499994015-499-2300","                      ","       0.00","        98.02","0412-041"," ","05/10/18","APAM0507"
"transact.yr='18' and transact.period='11'","516     ","KELLEY L ADAMS        ","0           ","N"," V508300 ","1108020215012550-499-2300","                      ","       0.00","        74.22","0426-042"," ","05/24/18","APAM0515"
"transact.yr='18' and transact.period='11'","101564  ","OLUBUKOLA ADESHIYAN   ","0           ","N"," 84043   ","1108020216012520-499-2100","                      ","       0.00","        35.00","100717  "," ","05/10/18","APAM0507"
"transact.yr='18' and transact.period='11'","76723   ","ADRIANE HOPE SAYLES MA","181281      ","M"," V508187 ","1108020604001305-209-1000","ENCUMBRANCE FOR SLP SE","       0.00","      1800.00","2017-18#","P","05/10/18","APAM0405"
"transact.yr='18' and transact.period='11'","100850  ","ADTEK ENGINEERS INC   ","180123      ","N"," 84453   ","1108021536001290-209-9900","HUNTINGTOWN HIGH SCHOO","       0.00","      1899.11","52280   ","P","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 83897   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       682.86","236223  ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 83897   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       792.96","236223  ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 83897   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       674.43","236223  ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 83897   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       838.96","236246  ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 83897   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       713.56","236246  ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 83897   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       722.48","236246  ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 83897   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       711.36","236738  ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 83897   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       702.58","236738  ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 83897   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       826.06","236738  ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84044   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       818.12","237540  ","P","05/10/18","APAM0502"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84044   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       695.84","237540  ","P","05/10/18","APAM0502"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84044   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       704.54","237540  ","P","05/10/18","APAM0502"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84044   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       722.48","237562  ","P","05/10/18","APAM0502"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84044   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       713.56","237562  ","P","05/10/18","APAM0502"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84044   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       838.96","237562  ","P","05/10/18","APAM0502"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84044   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       702.58","238059  ","P","05/10/18","APAM0502"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84272   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       666.90","300505  ","P","05/17/18","APAM0509"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84272   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       722.48","300527  ","P","05/17/18","APAM0509"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84272   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       713.56","300527  ","P","05/17/18","APAM0509"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84272   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       838.96","300527  ","P","05/17/18","APAM0509"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84272   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       702.58","301021  ","P","05/17/18","APAM0509"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84272   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       826.06","301021  ","P","05/17/18","APAM0509"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84272   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       711.36","301021  ","P","05/17/18","APAM0509"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84454   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       774.43","301681  ","P","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84454   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       658.67","301681  ","P","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84454   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       666.90","301681  ","P","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84454   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       838.96","301703  ","P","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84454   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       713.56","301703  ","P","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84454   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       722.48","301703  ","P","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84454   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       702.58","302190  ","P","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84454   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       711.36","302190  ","P","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84454   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       826.06","302190  ","P","05/24/18","APAM0516"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84661   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       500.18","302889  ","P","05/31/18","APAM0524"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84661   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       494.00","302889  ","P","05/31/18","APAM0524"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84661   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       580.82","302889  ","P","05/31/18","APAM0524"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84661   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       838.96","302914  ","P","05/31/18","APAM0524"
"transact.yr='18' and transact.period='11'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 84661   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       713.56","302914  ","P","05/31/18","APAM0524"
"transact.yr='18' and transact.period='11'","92576   ","AETNA BEHAVIORAL HEALT","181226      ","N"," 84273   ","1108021299999999-414-0442","EMPLOYEE ASSISTANCE PR","       0.00","     13636.08","APR-JUN2","P","05/17/18","APAM0514"
"transact.yr='18' and transact.period='11'","100595  ","AFFORDABLE REFUSE AND ","186188      ","N"," 83898   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","       472.14","595580  ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","27520   ","AHOLD FINANCIAL SERVIC","185964      ","N"," 83899   ","1131820401009999-329-1800","OPEN ORDER FOR FACS CL","       0.00","        67.13","283776  ","P","05/03/18","APAM0426"
"transact.yr='18' and transact.period='11'","27520   ","AHOLD FINANCIAL SERVIC","186099      ","N"," 83899   ","1208020401007033-329-2200","OPEN PO               ","       0.00","        58.56","758965  ","P","05/03/18","APAM0428"
"transact.yr='18' and transact.period='11'","27520   ","AHOLD FINANCIAL SERVIC","186099      ","N"," 83899   ","1208020401007033-329-2200","OPEN PO               ","       0.00","       114.21","758986  ","P","05/03/18","APAM0428"
"transact.yr='18' and transact.period='11'","27520   ","AHOLD FINANCIAL SERVIC","186099      ","N"," 83899   ","1208020401007033-329-2200","OPEN PO               ","       0.00","        16.55","758992  ","P","05/03/18","APAM0428"
"transact.yr='18' and transact.period='11'","27520   ","AHOLD FINANCIAL SERVIC","183612      ","N"," 84455   ","1131820401009999-329-1800","OPEN BLANKET ORDER FOR","       0.00","         0.99","283773  ","P","05/24/18","APAM0518"
"transact.yr='18' and transact.period='11'","27520   ","AHOLD FINANCIAL SERVIC","186374      ","N"," 84455   ","1131820401009999-329-1800","OPEN ORDER FOR FOOD AN","       0.00","       100.78","283778  ","P","05/24/18","APAM0518"
"transact.yr='18' and transact.period='11'","27520   ","AHOLD FINANCIAL SERVIC","185457      ","N"," 84455   ","1131820401009999-329-1800","OPEN ORDER FOR PURCHAS","       0.00","        16.40","283779  ","P","05/24/18","APAM0518"
"transact.yr='18' and transact.period='11'","27520   ","AHOLD FINANCIAL SERVIC","180249      ","N"," 84455   ","1131820401009999-329-1800","OPEN ORDER FOR FOOD AN","       0.00","         0.99","283797  ","P","05/24/18","APAM0518"
"transact.yr='18' and transact.period='11'","27520   ","AHOLD FINANCIAL SERVIC","186374      ","N"," 84455   ","1131820401009999-329-1800","OPEN ORDER FOR FOOD AN","       0.00","        96.02","696202  ","P","05/24/18","APAM0518"
"transact.yr='18' and transact.period='11'","27520   ","AHOLD FINANCIAL SERVIC","185964      ","N"," 84663   ","1131820401009999-329-1800","OPEN ORDER FOR FACS CL","       0.00","        32.87","283771  ","F","05/31/18","APAM0524"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","185970      ","N"," 83900   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        38.94","590955  ","P","05/03/18","APAM0428"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","181502      ","N"," 83900   ","1111320401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","       109.96","590956  ","P","05/03/18","APAM0428"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","185882      ","N"," 83900   ","1211420400807000-329-4100","SLES LUNCH & LEARN APR","       0.00","        67.71","590957  ","F","05/03/18","APAM0428"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","181502      ","N"," 84045   ","1111320401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","        11.97","590954  ","P","05/10/18","APAM0405"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","181502      ","N"," 84045   ","1111320401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","       105.74","781802  ","P","05/10/18","APAM0503"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","185970      ","N"," 84274   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        41.71","528232  ","P","05/17/18","APAM0508"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","181657      ","N"," 84274   ","1111320401009999-329-0900","OPEN PURCHASE ORDER FO","       0.00","        63.14","590937  ","P","05/17/18","APAM0508"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","186271      ","N"," 84274   ","1210120400807000-329-4100","OPEN PO - PAC MAY 3RD ","       0.00","       137.64","590959  ","P","05/17/18","APAM0508"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","185970      ","N"," 84274   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        10.56","590960  ","P","05/17/18","APAM0508"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","186345      ","N"," 84274   ","1211420400807000-329-4100","OPEN PO SLES TITLE I M","       0.00","       100.92","590961  ","F","05/17/18","APAM0511"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","186345      ","N"," 84274   ","1211420400807000-329-4100","OPEN PO SLES TITLE I M","       0.00","        35.94","590962  ","P","05/17/18","APAM0511"
"transact.yr='18' and transact.period='11'","27521   ","AHOLD FINANCIAL SERVIC","185970      ","N"," 84274   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        44.97","781803  ","P","05/17/18","APAM0508"
