"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80304   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       823.53","207723  ","P","12/07/17","APAM1128"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80304   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       662.74","207750  ","P","12/07/17","APAM1128"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80304   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       652.55","207750  ","P","12/07/17","APAM1128"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80304   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       764.71","207750  ","P","12/07/17","APAM1128"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80304   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       823.53","208212  ","P","12/07/17","APAM1128"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80304   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       702.74","208212  ","P","12/07/17","APAM1128"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80304   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       713.73","208212  ","P","12/07/17","APAM1128"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80462   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       386.03","208972  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80462   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       329.41","208972  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80462   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       334.56","208972  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80462   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       372.79","208995  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80462   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       367.06","208995  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80462   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       430.15","208995  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80462   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       281.10","209430  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80462   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       285.49","209430  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80708   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       713.73","210316  ","P","12/21/17","APAM1212"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80708   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       724.88","210316  ","P","12/21/17","APAM1212"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80708   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       570.98","210803  ","P","12/21/17","APAM1212"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80708   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       562.20","210803  ","P","12/21/17","APAM1212"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80708   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       658.82","210803  ","P","12/21/17","APAM1212"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80933   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       965.07","211626  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80933   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       836.40","211626  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80933   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       823.53","211626  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80933   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       724.88","211651  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80933   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       713.73","211651  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80933   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       836.39","211651  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80933   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       702.74","212152  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80933   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       823.54","212152  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","101258  ","ADVANCED MEDICAL PERSO","182125      ","N"," 80933   ","1208020604007527-209-9900","ENCUMBRANCE FOR SLP SE","       0.00","       713.72","212152  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","100595  ","AFFORDABLE REFUSE AND ","180699      ","N"," 80305   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","     10415.25","11017   ","P","12/07/17","APAM1128"
"transact.yr='18' and transact.period='6'","100595  ","AFFORDABLE REFUSE AND ","180698      ","N"," 80305   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","      2084.24","11017-B ","P","12/07/17","APAM1128"
"transact.yr='18' and transact.period='6'","100595  ","AFFORDABLE REFUSE AND ","180699      ","N"," 80463   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","     10415.25","11117   ","P","12/14/17","APAM1208"
"transact.yr='18' and transact.period='6'","100595  ","AFFORDABLE REFUSE AND ","180698      ","N"," 80463   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","      1977.76","11117-B ","P","12/14/17","APAM1208"
"transact.yr='18' and transact.period='6'","100595  ","AFFORDABLE REFUSE AND ","180697      ","N"," 80881   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","       461.14","588222  ","P","12/22/17","APA12223"
"transact.yr='18' and transact.period='6'","100595  ","AFFORDABLE REFUSE AND ","180697      ","N"," 80881   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","       465.86","588804  ","P","12/22/17","APA12223"
"transact.yr='18' and transact.period='6'","27520   ","AHOLD FINANCIAL SERVIC","182694      ","N"," 80464   ","1208020401007030-329-2200","OPEN PO               ","       0.00","        36.27","598397  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27520   ","AHOLD FINANCIAL SERVIC","182694      ","N"," 80709   ","1208020401007030-329-2200","OPEN PO               ","       0.00","        69.77","685611  ","P","12/21/17","APAM1215"
"transact.yr='18' and transact.period='6'","27520   ","AHOLD FINANCIAL SERVIC","182694      ","N"," 80709   ","1208020401007030-329-2200","OPEN PO               ","       0.00","       -69.77","685611  "," ","12/21/17","APAM1215                                     VOID"
"transact.yr='18' and transact.period='6'","27520   ","AHOLD FINANCIAL SERVIC","182694      ","N"," 80709   ","1208020401007030-329-2200","OPEN PO               ","       0.00","       -83.92","685626  "," ","12/21/17","APAM1218                                     VOID"
"transact.yr='18' and transact.period='6'","27520   ","AHOLD FINANCIAL SERVIC","182694      ","N"," 80709   ","1208020401007030-329-2200","OPEN PO               ","       0.00","        83.92","685626  ","P","12/21/17","APAM1218"
"transact.yr='18' and transact.period='6'","27520   ","AHOLD FINANCIAL SERVIC","182694      ","N"," 80882   ","1208020401007030-329-2200","OPEN PO               ","       0.00","        69.77","685611  ","P","12/22/17","APA12223"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","183604      ","N"," 80306   ","1211520400807000-329-4100","OPEN PO - FAMILY NIGHT","       0.00","        85.00","672709  ","P","12/07/17","APAM1204"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","182857      ","N"," 80306   ","1211420401007000-329-4200","OPEN PO EXTENDED DAY S","       0.00","        20.74","672711  ","P","12/07/17","APAM1128"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","182857      ","N"," 80306   ","1211420401007000-329-4200","OPEN PO EXTENDED DAY S","       0.00","        43.94","672712  ","P","12/07/17","APAM1130"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","183604      ","N"," 80306   ","1211520400807000-329-4100","OPEN PO - FAMILY NIGHT","       0.00","       341.77","672713  ","P","12/07/17","APAM1204"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","181502      ","N"," 80465   ","1111320401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","        99.14","672708  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","183170      ","N"," 80465   ","1210120400807000-329-4100","OPEN PO  TITLE I FAMIL","       0.00","       148.99","672714  ","F","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","183820      ","N"," 80465   ","1210121499993370-329-4100","BLANKET PURCHASE ORDER","       0.00","        44.74","672715  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","181502      ","N"," 80465   ","1111320401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","       240.89","672716  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","183820      ","N"," 80710   ","1210121499993370-329-4100","BLANKET PURCHASE ORDER","       0.00","        64.13","672717  ","P","12/21/17","APAM1212"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","183820      ","N"," 80710   ","1210121499993370-329-4100","BLANKET PURCHASE ORDER","       0.00","        70.65","672718  ","P","12/21/17","APAM1212"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","183788      ","N"," 80710   ","1211420400807000-329-4100","GRINCH FAMILY NIGHT / ","       0.00","       128.49","672719  ","P","12/21/17","APAM1215"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","182857      ","N"," 80710   ","1211420401007000-329-4200","OPEN PO EXTENDED DAY S","       0.00","         8.58","672720  ","P","12/21/17","APAM1215"
"transact.yr='18' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","183604      ","N"," 80710   ","1211520400807000-329-4100","OPEN PO - FAMILY NIGHT","       0.00","        54.75","672721  ","P","12/21/17","APAM1215"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       107.34","598386  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        90.22","598388  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       122.83","598389  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       297.49","598392  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       209.14","598393  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       140.50","598394  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        41.47","598396  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       108.63","598398  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       101.88","598399  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       339.02","598400  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","180542      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        14.36","685601  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","181338      ","N"," 80467   ","1121720401009999-329-1800","BLANKET PURCHASE ORDER","       0.00","       207.65","685602  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        42.25","685603  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        82.85","685604  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        38.90","685605  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","182011      ","N"," 80467   ","1120620604001300-329-2100","PROROCK - PO FOR GIANT","       0.00","        15.64","685609  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        98.46","685610  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80467   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        40.98","685612  ","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183032      ","N"," 80467   ","1120120401009999-329-1800","OPEN PO FOR THE PURCHA","       0.00","       132.06","685615  ","P","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","181338      ","N"," 80467   ","1121720401009999-329-1800","BLANKET PURCHASE ORDER","       0.00","       152.70","685619  ","P","12/14/17","APAM1211"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","182011      ","N"," 80467   ","1120620604001300-329-2100","PROROCK - PO FOR GIANT","       0.00","        24.93","685620  ","P","12/14/17","APAM1211"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","182211      ","N"," 80711   ","1208021499994010-499-2000","OPEN PO               ","       0.00","        17.57","685625  ","P","12/21/17","APAM1215"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80883   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       124.99","685622  ","P","12/22/17","APA12223"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","183890      ","N"," 80883   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        32.03","685629  ","P","12/22/17","APA12223"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","181339      ","N"," 80934   ","1121720401009999-329-1800","BLANKET PURCHASE ORDER","       0.00","       374.10","685627  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","182408      ","N"," 80934   ","1208021499995050-329-9900","OPEN PO - CHILD CARE S","       0.00","        10.99","685631  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","181709      ","N"," 80934   ","1121720401009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        47.48","685634  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","181339      ","N"," 80934   ","1121720401009999-329-1800","BLANKET PURCHASE ORDER","       0.00","       117.03","685635  ","P","12/26/17","APAM0102"
"transact.yr='18' and transact.period='6'","27524   ","AHOLD FINANCIAL SERVIC","182447      ","N"," 80468   ","1131520401009999-329-1800","BLANK PURCHASE ORDER T","       0.00","        65.42","69988   ","P","12/14/17","APAM1211"
"transact.yr='18' and transact.period='6'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V507326 ","5511121399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       324.25","6691122-","P","12/07/17","APBL1207"
"transact.yr='18' and transact.period='6'","1025    ","AIRECO SUPPLY         ","180606      ","N"," V507326 ","1108021199991280-329-7900","BLANKET PURCHASE ORDER","       0.00","        97.77","6693121-","P","12/07/17","APAM1201"
"transact.yr='18' and transact.period='6'","1025    ","AIRECO SUPPLY         ","180606      ","N"," V507326 ","1108021199991280-329-7900","BLANKET PURCHASE ORDER","       0.00","        56.25","6695158-","P","12/07/17","APAM1201"
"transact.yr='18' and transact.period='6'","1025    ","AIRECO SUPPLY         ","180606      ","N"," V507356 ","1108021199991280-329-7900","BLANKET PURCHASE ORDER","       0.00","       715.06","6698896-","P","12/14/17","APAM1207"
"transact.yr='18' and transact.period='6'","1025    ","AIRECO SUPPLY         ","180606      ","N"," V507356 ","1108021199991280-329-7900","BLANKET PURCHASE ORDER","       0.00","       413.58","6707955-","P","12/14/17","APAM1208"
"transact.yr='18' and transact.period='6'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V507410 ","5531821399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       403.80","6718598-","P","12/21/17","APBL1221"
"transact.yr='18' and transact.period='6'","1025    ","AIRECO SUPPLY         ","180606      ","N"," V507453 ","1108021199991280-329-7900","BLANKET PURCHASE ORDER","       0.00","       141.60","6687707-","P","12/22/17","APA12223"
"transact.yr='18' and transact.period='6'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V507475 ","5511621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       146.88","6725562-","P","12/26/17","APBL1221"
"transact.yr='18' and transact.period='6'","1047    ","ALARM TECH SOLUTIONS L","183910      ","N"," 80469   ","1108021031006030-209-4700","#AOM2RF               ","       0.00","       728.00","3183915 ","F","12/14/17","APAM1206"
"transact.yr='18' and transact.period='6'","101255  ","BRITTNEY ALLEN        ","0           ","N"," 80470   ","1108020799991240-408-0100","                      ","       0.00","       125.83","1101-112"," ","12/14/17","APAM1208"
"transact.yr='18' and transact.period='6'","1226    ","STACY L ALLEN         ","0           ","N"," 80712   ","1108020616001350-408-0100","                      ","       0.00","       177.62","1106-113"," ","12/21/17","APPG1215"
"transact.yr='18' and transact.period='6'","1204    ","ALLIED ELECTRONICS INC","180141      ","N"," 80713   ","1108021031006030-209-4700","BLANKET PURCHASE ORDER","       0.00","        81.71","90086573","P","12/21/17","APAM1214"
"transact.yr='18' and transact.period='6'","1302    ","AMAZON                ","183875      ","N","         ","1208020401007030-329-2200","AREA RUG CITY ROADS MAP","","","        ","F","        ","KM1212"
"transact.yr='18' and transact.period='6'","1302    ","AMAZON                ","183875      ","N","         ","1208020401007030-329-2200","ALLSTAR KIDS HUMAN ANAT","","","        ","F","        ","KM1212"
"transact.yr='18' and transact.period='6'","1302    ","AMAZON                ","183887      ","N","         ","1111320408009999-322-0700","THE THINGS THEY CARRIED","","","        ","F","        ","MT120517"
"transact.yr='18' and transact.period='6'","1302    ","AMAZON                ","183887      ","N","         ","1111320408009999-322-0700","SHIPPING","","","        ","F","        ","MT120517"
"transact.yr='18' and transact.period='6'","1302    ","AMAZON                ","184202      ","N","         ","1111020604001300-329-2140","ORDER #112-7535520-2525","","","        ","F","        ","KM1219"
"transact.yr='18' and transact.period='6'","1302    ","AMAZON                ","184202      ","N","         ","1111020604001300-329-2140","ORDER # 112-3063398-196","","","        ","F","        ","KM1219"
