"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='17' and transact.period='6'","30724   ","A.H. HATCHER INC.     ","170128      ","N"," 70895   ","1108021031006000-408-3700","TRAILER RENTAL #1 FOR ","       0.00","       125.00","48014   ","P","12/02/16","APSG1130"
"transact.yr='17' and transact.period='6'","30724   ","A.H. HATCHER INC.     ","172428      ","N"," 71173   ","1108021031006020-329-8200","OPEN PO FOR HAULING/RE","       0.00","       125.00","48015   ","P","12/15/16","APSG1208"
"transact.yr='17' and transact.period='6'","30724   ","A.H. HATCHER INC.     ","172428      ","N"," 71173   ","1108021031006020-329-8200","OPEN PO FOR HAULING/RE","       0.00","       125.00","48016   ","P","12/15/16","APSG1208"
"transact.yr='17' and transact.period='6'","30724   ","A.H. HATCHER INC.     ","170128      ","N"," 71173   ","1108021031006000-408-3700","TRAILER RENTAL #4 FOR ","       0.00","       125.00","48062   ","P","12/15/16","APSG1208"
"transact.yr='17' and transact.period='6'","30724   ","A.H. HATCHER INC.     ","170128      ","N"," 71517   ","1108021031006000-408-3700","TRAILER RENTAL #2 FOR ","       0.00","       125.00","48120   ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","30724   ","A.H. HATCHER INC.     ","172428      ","N"," 71517   ","1108021031006020-329-8200","OPEN PO FOR HAULING/RE","       0.00","       495.00","48124   ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","30724   ","A.H. HATCHER INC.     ","170128      ","N"," 71517   ","1108021031006000-408-3700","TRAILER RENTAL #1 FOR ","       0.00","       125.00","48151   ","P","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","30724   ","A.H. HATCHER INC.     ","170128      ","N"," 71517   ","1108021031006000-408-3700","TRAILER RENTAL #3 FOR ","       0.00","       125.00","48152   ","P","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","109     ","ABC SUPPLY CO. INC.   ","170073      ","N","         ","1108021199991280-329-7300","BLANKET PURCHASE ORDER","","","        ","F","        ","MT120916"
"transact.yr='17' and transact.period='6'","185     ","ABS COMPLETE PRINTING ","173377      ","N"," 71408   ","1131420401009999-329-2200","HALL PASSES           ","       0.00","       359.00","123458  ","F","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","959     ","ACP DIRECT            ","173560      ","N"," V505475 ","1120720401009999-329-2200","WB-LS9000             ","       0.00","       195.00","0203866 ","F","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","959     ","ACP DIRECT            ","173560      ","N"," V505475 ","1120720401009999-329-2200","SHIPPING              ","       0.00","        14.95","0203866 ","F","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","45609   ","ADAM MUFFLEY          ","0           ","N"," 71029   ","1108020216012520-408-0100","                      ","       0.00","        35.64","111416  "," ","12/08/16","APPG1205"
"transact.yr='17' and transact.period='6'","514     ","DIANA C ADAMS         ","0           ","N"," 70853   ","1208020501007000-408-0100","                      ","       0.00","       211.30","1003-102"," ","12/02/16","APPG1118"
"transact.yr='17' and transact.period='6'","514     ","DIANA C ADAMS         ","0           ","N"," 70978   ","1208020501007000-408-0100","                      ","       0.00","       132.77","1101-111"," ","12/08/16","APPG1205"
"transact.yr='17' and transact.period='6'","516     ","KELLEY L ADAMS        ","0           ","N"," V505379 ","1121620215012550-408-0100","                      ","       0.00","        21.06","1108-112"," ","12/08/16","APPG1205"
"transact.yr='17' and transact.period='6'","100772  ","ADAPTIVE SOLUTIONS    ","172728      ","N"," 71409   ","1108020604001305-329-7000","AT TRACKER PLUS - UPGR","       0.00","        85.00","AT296   ","F","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","100772  ","ADAPTIVE SOLUTIONS    ","172728      ","N"," 71409   ","1108020604001305-329-7000","ESTIMATED SHIPPING/HAN","       0.00","        10.00","AT296   ","F","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","76723   ","ADRIANE HOPE SAYLES MA","171347      ","M"," V505457 ","1108020604001305-209-1000","ENCUMBRANCE FOR SLP SE","       0.00","      1987.50","2016-15 ","P","12/15/16","APSG1208"
"transact.yr='17' and transact.period='6'","76723   ","ADRIANE HOPE SAYLES MA","171347      ","M"," V505457 ","1108020604001305-209-1000","ENCUMBRANCE FOR SLP SE","       0.00","      1875.00","2016-16 ","P","12/15/16","APSG1208"
"transact.yr='17' and transact.period='6'","76723   ","ADRIANE HOPE SAYLES MA","171347      ","M"," V505457 ","1108020604001305-209-1000","ENCUMBRANCE FOR SLP SE","       0.00","       375.00","2016-17 ","P","12/15/16","APSG1208"
"transact.yr='17' and transact.period='6'","973     ","ADVANCED MANU. TECHNIQ","171911      ","N"," 71410   ","1108020501009999-554-0400","SSA1000 STRUCTURAL STR","       0.00","      2552.71","26817   ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","973     ","ADVANCED MANU. TECHNIQ","171911      ","N"," 71410   ","1108020501009999-554-0400","ESTIMATED SHIPPING/HAN","       0.00","       432.29","26817   ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","100595  ","AFFORDABLE REFUSE AND ","170115      ","N"," 70854   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","       425.00","575913  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","100595  ","AFFORDABLE REFUSE AND ","170115      ","N"," 71084   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","       454.07","576408  ","P","12/15/16","APSG1208"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172218      ","N"," 70855   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        17.74","470728  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172940      ","N"," 70855   ","1111320401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","        57.55","470731  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172894      ","N"," 70855   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        52.76","470733  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172894      ","N"," 70855   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","       130.98","470735  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172915      ","N"," 70855   ","1208020400807000-329-4100","OPEN PO FOR DISTRICT L","       0.00","        35.36","470737  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172940      ","N"," 70855   ","1111320401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","        93.16","470741  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172894      ","N"," 70855   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        15.00","4707736 ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172943      ","N"," 71411   ","1111320401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","       105.58","470727  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172329      ","N"," 71411   ","1111620401009999-329-1800","OPEN PURCHASE NTE $200","       0.00","        29.64","505401  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172943      ","N"," 71411   ","1111320401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","       161.55","505402  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","173299      ","N"," 71411   ","1210120400807000-329-4100","OPEN PURCHASE ORDER FO","       0.00","       194.28","505403  ","F","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172894      ","N"," 71411   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        82.66","505404  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172940      ","N"," 71411   ","1111320401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","         7.88","505405  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172943      ","N"," 71411   ","1111320401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","        70.46","505406  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","173639      ","N"," 71411   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","       151.00","505407  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","172894      ","N"," 71411   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        39.96","505408  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27521   ","AHOLD FINANCIAL SERVIC","173639      ","N"," 71411   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        26.01","505410  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 70857   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        93.11","470800  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 70857   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        16.94","485002  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 70857   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       285.15","485012  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","172199      ","N"," 70857   ","1120620604001300-329-2100","GALARZA - PO FOR GIANT","       0.00","        26.20","485013  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 70857   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        60.90","485014  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 70857   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        55.73","485015  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","171631      ","N"," 70857   ","1208020401007033-329-9900","OPEN PO               ","       0.00","        84.68","485016  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 70857   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       157.52","485017  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 70857   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       117.47","485018  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","171857      ","N"," 70857   ","1121320401009999-329-1800","BLANKET PURCHASE ORDER","       0.00","       161.03","485019  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","172199      ","N"," 70857   ","1120620604001300-329-2100","LEFEVRE - PO FOR GIANT","       0.00","        29.83","485020  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","171814      ","N"," 70857   ","1121720401009999-329-1800","BLANKET PURCHASE ORDER","       0.00","       304.04","485021  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","171796      ","N"," 70857   ","1120120401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","        47.49","485022  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 70857   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        64.85","485023  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 70857   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        31.39","485024  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","172994      ","N"," 70857   ","1120120401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","       100.07","485025  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","171631      ","N"," 70857   ","1208020401007033-329-9900","OPEN PO               ","       0.00","        46.12","485026  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","172199      ","N"," 70857   ","1120620604001300-329-2100","BOSTIC - PO FOR GIANT ","       0.00","        12.91","485027  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","172053      ","N"," 70857   ","1121720401009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        73.41","485028  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 70857   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        38.66","485029  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","171631      ","N"," 70857   ","1208020401007033-329-9900","OPEN PO               ","       0.00","        68.38","485033  ","P","12/02/16","APSG1129"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","172994      ","N"," 71412   ","1120120401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","       198.78","485045  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","173435      ","N"," 71412   ","1220820401007000-329-4100","OPEN PURCHASE ORDER TO","       0.00","       213.81","485050  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","171816      ","N"," 71412   ","1121720401009999-329-1800","BLANKET PURCHASE ORDER","       0.00","       358.98","485054  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","173040      ","N"," 71412   ","1121620604001300-329-2136","BLANKET PURCHASE ORDER","       0.00","        49.10","485072  ","F","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","172199      ","N"," 71412   ","1120620604001300-329-2100","LINOWSKI - PO FOR GIAN","       0.00","        22.40","485073  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","27523   ","AHOLD FINANCIAL SERVIC","172199      ","N"," 71412   ","1120620604001300-329-2100","NIKI JONES - PO FOR GI","       0.00","        13.82","485079  ","P","12/23/16","APSG1220"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","171645      ","N","         ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","","","        ","F","        ","MT120916"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170396      ","N"," V505348 ","1108021031006000-329-6100","BLANKET PURCHASE ORDER","       0.00","       382.08","6071477-","P","12/02/16","APSG1130"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","172667      ","N"," V505348 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       949.81","6073020-","P","12/02/16","APSG1130"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505348 ","5531821399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        61.46","6074327-","P","12/02/16","APBL1128"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","172667      ","N"," V505348 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       283.44","6076514-","P","12/02/16","APSG1130"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","172667      ","N"," V505348 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       252.95","6085069-","P","12/02/16","APSG1130"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505348 ","5531821399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       147.17","6101952-","P","12/02/16","APBL1128"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505348 ","5531421399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        77.42","6107682-","P","12/02/16","APBL1128"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505348 ","5521321399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        81.73","6107682-","P","12/02/16","APBL1128"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505348 ","5521621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        34.41","6107682-","P","12/02/16","APBL1128"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505348 ","5511621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        38.72","6107682-","P","12/02/16","APBL1128"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505348 ","5511121399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        38.72","6107682-","P","12/02/16","APBL1128"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505348 ","5521721399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        47.32","6107682-","P","12/02/16","APBL1128"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505348 ","5531821399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        51.63","6107682-","P","12/02/16","APBL1128"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505408 ","5521621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       109.96","6115398-","P","12/15/16","APBL1209"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505476 ","5521621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       315.92","6117193-","P","12/23/16","APBL1216"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170655      ","N"," V505476 ","1108021199991280-329-7900","BLANKET PURCHASE ORDER","       0.00","      1101.58","6117762-","P","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","172667      ","N"," V505476 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       350.83","6117862-","P","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","172667      ","N"," V505476 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","        26.52","6121340-","P","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","172667      ","N"," V505476 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       166.10","6121397-","P","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","172667      ","N"," V505476 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       359.46","6129855-","P","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","172667      ","N"," V505476 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","        20.13","6130727-","P","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505476 ","5531821399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        89.40","6134074-","P","12/23/16","APBL1216"
"transact.yr='17' and transact.period='6'","1204    ","ALLIED ELECTRONICS INC","170300      ","N"," 71413   ","1108021031006030-209-4700","BLANKET PURCHASE ORDER","       0.00","       258.62","90069646","P","12/23/16","APSG1215"
"transact.yr='17' and transact.period='6'","1303    ","AMATO INDUSTRIES/AMCHL","170717      ","N"," 70858   ","1108021031006000-408-6200","BLANKET PURCHASE FOR C","       0.00","       107.25","1091463 ","P","12/02/16","APSG1130"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172895      ","N","         ","1108020401009999-329-2220","CASE STAR ? PREMIUM ZIP","","","        ","F","        ","MT120816"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172895      ","N","         ","1108020401009999-329-2220","CASE STAR ? PREMIUM ZIP","","","        ","F","        ","MT120816"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172432      ","N","         ","1108020401009999-329-2212","A GUIDE TO MATHEMATICS","","","        ","F","        ","MT120816"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172432      ","N","         ","1108020401009999-329-2212","A GUIDE TO MATHEMATICS","","","        ","F","        ","MT120816"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","171792      ","N","         ","1108020799991240-329-0100","ITEM JYP PA 1040 PRE-IN","","","        ","F","        ","MT120516"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172892      ","N","         ","1131620401009999-329-2200","DOUBLE THE DUCKS (MATHS","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172892      ","N","         ","1131620401009999-329-2200","GET UP AND GO! (MATHSTA","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172892      ","N","         ","1131620401009999-329-2200","SAFARI PARK (GREAT SOUR","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172892      ","N","         ","1131620401009999-329-2200","MONSTER MUSIC CHAIRS (M","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172892      ","N","         ","1131620401009999-329-2200","EVEN STEVEN AND ODD TOD","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172892      ","N","         ","1131620401009999-329-2200","MISSING MITTENS (MATHST","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172892      ","N","         ","1131620401009999-329-2200","MOUSE COUNT","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172892      ","N","         ","1131620401009999-329-2200","JACK THE BUILDER (MATHS","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","FIREFLIES BY JULIE BRIN","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","NOTHING STICKS LIKE A S","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","MY FIVE SENSES; BY ALIK","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","THE LISTENING WALK; BY","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","ALL ABOUT SOUND; BY LIS","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","ALL ABOUT LIGHT; BY LIS","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","VANSKY 51 LED'S BLACK L","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","GLO GERM GEL; BY GLO GE","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","JEWELRY BEADING THREAD;","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","DARICE POLYESTER KITE S","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","SLINKY 60100 WALKING SP","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","173371      ","N","         ","1131720401009999-329-2200","PERFECT STIX JUMBO CRAF","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172099      ","N","         ","1111320401009999-329-2200","EVECASE HP STREAM 11 UL","","","        ","F","        ","MT122216"
"transact.yr='17' and transact.period='6'","1302    ","AMAZON                ","172099      ","N","         ","1111320401009999-329-2200","EVECASE HP STREAM 11 UL","","","        ","F","        ","MT122216"
