"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180865      ","N"," 76828   ","1111620401009999-329-2212","BAZIC 12-INCH SHATTERP","       0.00","        56.61","02RT447S","F","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180865      ","N"," 76828   ","1111620401009999-329-2212","TWO COLOR COUNTERS, SE","       0.00","        17.62","02RT447S","F","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180806      ","N"," 76828   ","1111320408009999-322-0700","SEE WHAT I'M SAYING - ","       0.00","        18.46","02RT447S","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180806      ","N"," 76828   ","1111320408009999-322-0700","THE ONION FIELD - DVD ","       0.00","        12.17","02RT447S","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180806      ","N"," 76828   ","1111320408009999-322-0700","THE HAMMER, RUSSELL HA","       0.00","        14.99","02RT447S","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180923      ","N"," 76828   ","1131620401009999-329-2200","ZOOB BUILDERZ SPARKLE ","       0.00","        35.59","02RT447S","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180923      ","N"," 76828   ","1131620401009999-329-2200","ESTIMATED SHIPPING/HAN","       0.00","         3.99","02RT447S","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180835      ","N"," 76828   ","1111620401009999-329-2200","BIRUGEAR NEOPRENE CARR","       0.00","         7.99","02RT447S","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180146      ","N"," 76828   ","1121720408009999-322-0700","CRICUT EXPLORE AIR PRE","       0.00","       199.99","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180157      ","N"," 76828   ","1108020401009999-329-2207","EASEL PAD, 25"" X 30"" S","       0.00","        55.80","02XJMQTY","F","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180147      ","N"," 76828   ","1108020123001040-329-0100","4 INCH FLUORESCENT BLU","       0.00","        14.20","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180147      ","N"," 76828   ","1108020123001040-329-0100","4 INCH FLUORESCENT PIN","       0.00","        14.20","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180153      ","N"," 76828   ","1108020401009999-329-2207","PEACOCK RAILROAD BOARD","       0.00","        41.99","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180651      ","N"," 76828   ","1121520401009999-329-2200","COMMON CORE PERFORMANC","       0.00","        24.99","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180651      ","N"," 76828   ","1121520401009999-329-2200","ESTIMATED SHIPPING/HAN","       0.00","         3.99","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180525      ","N"," 76828   ","1131220408009999-322-0700","SNAP CIRCUITS ARCADE E","       0.00","        44.13","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180525      ","N"," 76828   ","1131220408009999-322-0700","MAGNA-TILES CLEAR COLO","       0.00","       119.99","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180525      ","N"," 76828   ","1131220408009999-322-0700","KEVA CONTRAPTIONS PLAN","       0.00","        46.94","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180693      ","N"," 76828   ","1121520401009999-329-1700","STEREO CD/CASSETTE BOO","       0.00","        59.95","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180693      ","N"," 76828   ","1121520401009999-329-1700","SONY STRDH130 2 CHANNE","       0.00","       118.00","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180770      ","N"," 76828   ","1131220401009999-329-2200","SANDUSKY LEE RA7000-05","       0.00","       189.98","02XJMQTY","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180148      ","N"," 76828   ","1111620401009999-329-2000","ATHLETIC SPECIALTIES W","       0.00","        59.99","05YBRVH8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180153      ","N"," 76828   ","1108020401009999-329-2207","FLORACRAFT PACKAGED ST","       0.00","        31.28","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180153      ","N"," 76828   ","1108020401009999-329-2207","FLORACRAFT STYROFOAM B","       0.00","        31.80","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180153      ","N"," 76828   ","1108020401009999-329-2207","FLORACRAFT STYROFOAM B","       0.00","        53.36","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180153      ","N"," 76828   ","1108020401009999-329-2207","FLORACRAFT SYROFOAM BL","       0.00","        43.84","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180148      ","N"," 76828   ","1111620604001300-329-2100","RUBIC'S CUBE-WINNING M","       0.00","        52.75","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180153      ","N"," 76828   ","1108020401009999-329-2207","SURVIVING THE EXTREMES","       0.00","       143.76","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180145      ","N"," 76828   ","1120120408009999-322-0700","PARTS EXPRESS 12 OUTLE","       0.00","        29.99","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180148      ","N"," 76828   ","1111620401009999-329-2000","EASTON DELUXE BATTING ","       0.00","        55.62","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180150      ","N"," 76828   ","1131620401009999-329-2200","POLYCARBONATE TUBING, ","       0.00","        13.04","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180153      ","N"," 76828   ","1108020401009999-329-2207","POST-IT SELF STICK EAS","       0.00","        83.70","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180693      ","N"," 76828   ","1121520401009999-329-1700","ONKYO DXC390 6 DISC CS","       0.00","       145.98","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180151      ","N"," 76828   ","1131820401009999-329-1900","ITEM NUMBER B01J2GFA, ","       0.00","       145.99","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180151      ","N"," 76828   ","1131820401009999-329-1900","ITEM NUMBER BCAC10806,","       0.00","         6.01","05YBRVJ8","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180838      ","N"," 76828   ","1108020999991270-329-0100","FIXTURE DISPLAYS WALL-","       0.00","        36.99","0KXN550Y","F","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180148      ","N"," 76828   ","1111620401009999-329-2000","SPALDING 66291 PRO SLA","       0.00","       498.92","0M619MH3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180146      ","N"," 76828   ","1121720408009999-322-0700","IPEVO VZ-1 HD VGA/USB ","       0.00","       695.00","0M619MH3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180154      ","N"," 76828   ","1120820401009999-329-2200","MODEL #CECOMINOD044429","       0.00","         9.99","0M619MH3","F","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180154      ","N"," 76828   ","1120820401009999-329-2200","ASIN #B014EKQ5AA  MODE","       0.00","       210.50","0M619MH3","F","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180154      ","N"," 76828   ","1120820899991260-329-6000","ASIN#B004DMYMSW  FRUIT","       0.00","        11.99","0M619MH3","F","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","RUBBERMAID HIP HUGGER ","       0.00","        18.31","0M619MH3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180536      ","N"," 76828   ","1131620401009999-329-2200","CHOOSE KIND JOURNAL;  ","       0.00","        23.20","0M619MH3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","WINSOME WOOD BREAKFAST","       0.00","        59.96","0M619MH3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","X-ACTO SCHOOLPRO CLASS","       0.00","        22.65","0M619MH3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","LEARNING RESOURCES ADJ","       0.00","        36.85","0M619MH3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180531      ","N"," 76828   ","1120820501009999-554-0302","ASIN# B01JTQFYYM  MODE","       0.00","      1162.35","0M619MH3","F","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180523      ","N"," 76828   ","1131220401009999-329-2200","GAIAM KIDS BALANCE BAL","       0.00","       178.72","0M619MH3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180061      ","N"," 76828   ","1121720604001300-321-0600","ISBN-13: 978-049580894","       0.00","        96.44","0P5C6YV3","F","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180145      ","N"," 76828   ","1120120408009999-322-0700","PARTS EXPRESS 12 OUTLE","       0.00","        29.99","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","MR. SKETCH SCENTER WAT","       0.00","        10.99","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","SCOTCH THERMAL LAMINAT","       0.00","        21.74","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","WIKKI STIX ALPHABET FU","       0.00","        14.95","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","LEARNING RESOURCES MAG","       0.00","        22.24","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","DARICE-TISSUE PAPER SQ","       0.00","         6.55","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","PEPPERELL CRAFT MAKING","       0.00","         8.76","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","DIXON TICONDEROGA WOOD","       0.00","        10.19","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","PAPER MATE ARROHEAD PI","       0.00","         4.24","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180148      ","N"," 76828   ","1111620401009999-329-2000","ETEKCITY DIGITAL BODY ","       0.00","       137.40","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180655      ","N"," 76828   ","1121520401009999-329-2200","CRAYOLA CLASS PACK CRA","       0.00","        99.08","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180655      ","N"," 76828   ","1121520401009999-329-2200","POST IT NOTES VALUE PA","       0.00","         8.05","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180150      ","N"," 76828   ","1131620401009999-329-2200","MAGIC DIRT ORGANIC PRE","       0.00","        16.29","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180149      ","N"," 76828   ","1110120401009999-329-2200","WHITE CARDSTOCK - NEEN","       0.00","        16.88","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180648      ","N"," 76828   ","1120920401009999-329-2200","MEAD CLASSIC CORK BULL","       0.00","        18.69","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180145      ","N"," 76828   ","1120120401009999-321-0600","ACROSS THE LINES PAPER","       0.00","         4.05","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180151      ","N"," 76828   ","1131820401009999-329-1900","ITEM NUMBER 58021, FEL","       0.00","        31.70","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180151      ","N"," 76828   ","1131820401009999-329-1900","ITEM NUMBER FOAMCUSHIO","       0.00","        14.70","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180151      ","N"," 76828   ","1131820401009999-329-1900","ITEM NUMBER 2020046, G","       0.00","        77.94","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180151      ","N"," 76828   ","1131820401009999-329-1900","ITEM NUMBER BCAC10806,","       0.00","        12.02","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180151      ","N"," 76828   ","1131820401009999-329-1900","ITEM B001QTQU6K, EVER ","       0.00","        64.75","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180151      ","N"," 76828   ","1131820401009999-329-1900","ITEM NUMBER B01PUNLRA,","       0.00","        47.96","0P5C6YV3","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180536      ","N"," 76828   ","1131620401009999-329-2200","THE AMAZING WORLD OF S","       0.00","         8.86","0RKKR4SD","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180149      ","N"," 76828   ","1110120401009999-329-2200","EXPO WHITEBOARD/DRY ER","       0.00","         5.13","0RRKR4SD","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180153      ","N"," 76828   ","1108020401009999-329-2207","CRANBERRY USA CR3125 X","       0.00","        55.40","0RRKR4SD","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180153      ","N"," 76828   ","1108020401009999-329-2207","CR3126 - CRANBERRY XLI","       0.00","       123.84","0RRKR4SD","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180153      ","N"," 76828   ","1108020401009999-329-2207","CR3127 CRANBERRY XLIM ","       0.00","       110.80","0RRKR4SD","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180153      ","I"," 76828   ","1108020401009999-329-2207","CR3128 - CRANBERRY XLI","       0.00","        41.96","0RRKR4SD","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","HOME-X WOODEN CLOTHESP","       0.00","         5.99","0RRKR4SD","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180158      ","N"," 76828   ","1130220401009999-329-2200","SCOTCH DESKTOP TAPE DI","       0.00","         5.99","0RRKR4SD","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180151      ","N"," 76828   ","1131820401009999-329-1900","ITEM NUMBER 50140, M-D","       0.00","        21.20","0RRKR4SD","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180151      ","N"," 76828   ","1131820401009999-329-1900","ITEM NUMBER 36116, ALE","       0.00","        12.15","0SNG3KL5","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180523      ","N"," 76828   ","1131220401009999-329-2200","CLASSROOM WHITEBOARD C","       0.00","       757.15","0SNG3KL5","P","07/28/17","APAM0724"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180738      ","N"," 76828   ","1121520401009999-329-2200","GIFTEXPRESS HALL PASS ","       0.00","        13.34","0SNG3KL5","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180738      ","N"," 76828   ","1121520401009999-329-2200","MR SKETCH SCENTED MARK","       0.00","         5.31","0SNG3KL5","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180738      ","N"," 76828   ","1121520401009999-329-2200","SHARPIE FLIP CHART MAR","       0.00","         7.33","0SNG3KL5","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180738      ","N"," 76828   ","1121520401009999-329-2200","X-ACTO ELECTRIC SHARPE","       0.00","        17.48","0SNG3KL5","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180147      ","N"," 76828   ","1108020123001040-329-0100","HONEYWELL HT-900 TURBO","       0.00","        25.18","0SNG3KL5","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180806      ","N"," 76828   ","1111320408009999-322-0700","SWEET NOTHING IN MY EA","       0.00","        29.00","0SNG3KL5","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180806      ","N"," 76828   ","1111320408009999-322-0700","NOVA: MIND OF A SERIAL","       0.00","        19.99","0SNG3KL5","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180806      ","N"," 76828   ","1111320408009999-322-0700","HIDDEN FIGURES - DVD  ","       0.00","        14.96","0SNG3KL5","P","07/28/17","APAM0719"
"transact.yr='18' and transact.period='1'","1302    ","AMAZON                ","180806      ","N"," 76828   ","1111320408009999-322-0700","GOOD NIGHT AND GOOD LU","       0.00","        10.77","0SNG3KL5","P","07/28/17","APAM0719"
